cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16,actual_dir,prob_lr,pdir_lr,eff1d_lr,recent_eff_lr,accuracy_lr,pdir_nb,eff1d_nb,recent_eff_nb,accuracy_nb,lead,rdelta,gdelta,red,green,allred,allgreen
1996-08-30,651.990,0.419,-0.823,-1.928,-1.791,-2.058,-1.600,1.000,0.476,-1,-0.419,0.180,False Negative,-1,-0.419,0.276,False Negative,2.730,-2.730,-2.730,730.010,654.010,283.210,517.190
1996-09-03,654.720,0.136,0.419,-0.408,-1.753,-1.556,-1.115,1.000,0.538,1,0.136,0.283,True Positive,-1,-0.136,0.324,False Negative,0.890,-0.890,0.890,727.280,651.280,280.480,514.460
1996-09-04,655.610,-0.941,0.136,0.555,-1.384,-2.247,-1.526,-1.000,0.503,1,-0.941,0.143,False Positive,-1,0.941,0.465,True Negative,-6.170,6.170,-6.170,726.390,652.170,279.590,515.350
1996-09-05,649.440,0.961,-0.941,-0.806,-1.211,-2.637,-1.630,1.000,0.452,-1,-0.961,-0.272,False Negative,-1,-0.961,0.050,False Negative,6.240,-6.240,-6.240,732.560,646.000,285.760,509.180
1996-09-06,655.680,1.232,0.961,0.011,0.566,-1.235,-0.962,1.000,0.576,1,1.232,-0.191,True Positive,1,1.232,0.131,True Positive,8.080,8.080,8.080,726.320,639.760,279.520,502.940
1996-09-09,663.760,0.008,1.232,2.205,1.381,-0.396,0.223,1.000,0.556,1,0.008,-0.105,True Positive,1,0.008,0.217,True Positive,0.050,0.050,0.050,734.400,647.840,287.600,511.020
1996-09-10,663.810,0.523,0.008,1.240,1.251,-0.150,-0.210,1.000,0.480,-1,-0.523,-0.237,False Negative,-1,-0.523,0.139,False Negative,3.470,-3.470,-3.470,734.450,647.890,287.650,511.070
1996-09-11,667.280,0.580,0.523,0.530,2.747,1.503,0.105,1.000,0.526,1,0.580,0.067,True Positive,1,0.580,0.067,True Positive,3.870,3.870,3.870,730.980,644.420,284.180,507.600
1996-09-12,671.150,1.399,0.580,1.106,2.359,2.939,0.820,1.000,0.511,1,1.399,0.539,True Positive,1,1.399,0.539,True Positive,9.390,9.390,9.390,734.850,648.290,288.050,511.470
1996-09-13,680.540,0.505,1.399,1.987,2.528,3.944,2.326,1.000,0.554,1,0.505,0.394,True Positive,1,0.505,0.394,True Positive,3.440,3.440,3.440,744.240,657.680,297.440,520.860
1996-09-16,683.980,-0.152,0.505,1.912,3.039,4.327,1.983,-1.000,0.487,-1,0.152,0.423,True Negative,1,-0.152,0.362,False Positive,-1.040,-1.040,1.040,747.680,661.120,300.880,524.300
1996-09-17,682.940,-0.215,-0.152,0.353,2.347,5.158,2.385,-1.000,0.461,-1,0.215,0.570,True Negative,1,-0.215,0.423,False Positive,-1.470,-1.470,1.470,746.640,662.160,299.840,525.340
1996-09-18,681.470,0.225,-0.215,-0.367,1.538,3.933,2.650,1.000,0.477,-1,-0.225,0.409,False Negative,-1,-0.225,0.262,False Negative,1.530,-1.530,-1.530,745.170,663.630,298.370,526.810
1996-09-19,683.000,0.590,0.225,0.009,0.361,2.899,2.491,1.000,0.505,1,0.590,0.247,True Positive,-1,-0.590,-0.135,False Negative,4.030,-4.030,4.030,743.640,662.100,296.840,525.280
1996-09-20,687.030,-0.080,0.590,0.816,0.446,3.498,3.342,-1.000,0.516,1,-0.080,0.130,False Positive,1,-0.080,-0.252,False Positive,-0.550,-0.550,-0.550,739.610,666.130,292.810,529.310
1996-09-23,686.480,-0.127,-0.080,0.510,0.518,2.877,4.423,-1.000,0.480,-1,0.127,0.125,True Negative,-1,0.127,-0.197,True Negative,-0.870,0.870,0.870,739.060,665.580,292.260,528.760
1996-09-24,685.610,0.032,-0.127,-0.207,0.608,2.155,5.157,1.000,0.498,-1,-0.032,0.076,False Negative,-1,-0.032,-0.160,False Negative,0.220,-0.220,-0.220,739.930,666.450,293.130,529.630
1996-09-25,685.830,0.004,0.032,-0.095,0.414,0.777,4.752,1.000,0.515,1,0.004,0.122,True Positive,-1,-0.004,-0.116,False Negative,0.030,-0.030,0.030,739.710,666.230,292.910,529.410
1996-09-26,685.860,0.048,0.004,0.036,-0.170,0.275,4.614,1.000,0.512,1,0.048,0.013,True Positive,-1,-0.048,-0.007,False Negative,0.330,-0.330,0.330,739.680,666.260,292.880,529.440
1996-09-27,686.190,0.166,0.048,0.052,-0.042,0.476,5.659,1.000,0.517,1,0.166,0.063,True Positive,-1,-0.166,-0.025,False Negative,1.140,-1.140,1.140,739.350,666.590,292.550,529.770
1996-09-30,687.330,0.255,0.166,0.214,0.251,0.860,4.827,1.000,0.518,1,0.255,0.088,True Positive,-1,-0.255,-0.101,False Negative,1.750,-1.750,1.750,738.210,667.730,291.410,530.910
1996-10-01,689.080,0.715,0.255,0.421,0.474,0.890,3.815,1.000,0.518,1,0.715,0.238,True Positive,-1,-0.715,-0.238,False Negative,4.930,-4.930,4.930,736.460,669.480,289.660,532.660
1996-10-02,694.010,-0.177,0.715,0.972,1.188,1.016,4.549,-1.000,0.546,1,-0.177,0.201,False Positive,1,-0.177,-0.272,False Positive,-1.230,-1.230,-1.230,731.530,674.410,284.730,537.590
1996-10-03,692.780,1.253,-0.177,0.537,0.960,0.918,3.821,1.000,0.485,-1,-1.253,-0.059,False Negative,-1,-1.253,-0.513,False Negative,8.680,-8.680,-8.680,730.300,673.180,283.500,536.360
1996-10-04,701.460,0.268,1.253,1.073,2.056,2.312,4.516,1.000,0.577,1,0.268,-0.038,True Positive,1,0.268,-0.426,True Positive,1.880,1.880,1.880,721.620,664.500,274.820,527.680
1996-10-07,703.340,-0.384,0.268,1.524,2.069,2.553,3.350,-1.000,0.490,-1,0.384,-0.013,True Negative,1,-0.384,-0.452,False Positive,-2.700,-2.700,2.700,723.500,666.380,276.700,529.560
1996-10-08,700.640,-0.557,-0.384,-0.117,0.955,2.155,2.436,-1.000,0.469,-1,0.557,-0.044,True Negative,-1,0.557,-0.198,True Negative,-3.900,3.900,3.900,720.800,669.080,274.000,532.260
1996-10-09,696.740,-0.306,-0.557,-0.938,0.572,1.537,2.021,-1.000,0.473,-1,0.306,0.052,True Negative,-1,0.306,-0.101,True Negative,-2.130,2.130,2.130,724.700,672.980,277.900,536.160
1996-10-10,694.610,0.871,-0.306,-0.861,-0.977,1.059,1.928,1.000,0.488,-1,-0.871,0.129,False Negative,-1,-0.871,-0.025,False Negative,6.050,-6.050,-6.050,726.830,675.110,280.030,538.290
1996-10-11,700.660,0.411,0.871,0.563,-0.381,1.680,2.586,1.000,0.548,1,0.411,0.157,True Positive,1,0.411,0.004,True Positive,2.880,2.880,2.880,720.780,669.060,273.980,532.240
1996-10-14,703.540,-0.138,0.411,1.286,0.414,1.373,2.403,-1.000,0.505,1,-0.138,0.053,False Positive,1,-0.138,0.053,False Positive,-0.970,-0.970,-0.970,723.660,671.940,276.860,535.120
1996-10-15,702.570,0.262,-0.138,0.273,0.837,1.413,2.344,1.000,0.484,-1,-0.262,-0.111,False Negative,-1,-0.262,-0.111,False Negative,1.840,-1.840,-1.840,722.690,670.970,275.890,534.150
1996-10-16,704.410,0.366,0.262,0.124,1.411,0.421,2.742,1.000,0.527,1,0.366,-0.099,True Positive,-1,-0.366,-0.245,False Negative,2.580,-2.580,2.580,720.850,669.130,274.050,532.310
1996-10-17,706.990,0.542,0.366,0.629,0.903,0.519,3.085,1.000,0.524,1,0.542,0.184,True Positive,-1,-0.542,-0.179,False Negative,3.830,-3.830,3.830,718.270,671.710,271.470,534.890
1996-10-18,710.820,-0.136,0.542,0.910,1.035,1.453,3.639,-1.000,0.527,1,-0.136,0.074,False Positive,1,-0.136,-0.289,False Positive,-0.970,-0.970,-0.970,714.440,675.540,267.640,538.720
1996-10-21,709.850,-0.462,-0.136,0.405,1.036,1.882,3.448,-1.000,0.483,-1,0.462,0.194,True Negative,-1,0.462,-0.169,True Negative,-3.280,3.280,3.280,713.470,674.570,266.670,537.750
1996-10-22,706.570,0.099,-0.462,-0.598,0.307,1.722,2.799,1.000,0.474,-1,-0.099,0.227,False Negative,-1,-0.099,-0.136,False Negative,0.700,-0.700,-0.700,716.750,677.850,269.950,541.030
1996-10-23,707.270,-0.704,0.099,-0.363,0.040,0.943,2.640,-1.000,0.515,1,-0.704,0.013,False Positive,-1,0.704,0.078,True Negative,-4.980,4.980,-4.980,716.050,677.150,269.250,540.330
1996-10-24,702.290,-0.195,-0.704,-0.606,-1.200,-0.178,1.193,-1.000,0.459,-1,0.195,-0.056,True Negative,-1,0.195,0.225,True Negative,-1.370,1.370,1.370,721.030,672.170,274.230,535.350
1996-10-25,700.920,-0.522,-0.195,-0.898,-1.258,-0.235,1.175,-1.000,0.502,1,-0.522,-0.134,False Positive,-1,0.522,0.357,True Negative,-3.660,3.660,-3.660,722.400,673.540,275.600,536.720
1996-10-28,697.260,0.608,-0.522,-0.716,-1.318,-1.015,-0.599,1.000,0.474,-1,-0.608,-0.348,False Negative,-1,-0.608,0.143,False Negative,4.240,-4.240,-4.240,726.060,669.880,279.260,533.060
1996-10-29,701.500,-0.086,0.608,0.083,-0.816,-0.777,-0.262,-1.000,0.543,1,-0.086,-0.345,False Positive,-1,0.086,0.180,True Negative,-0.600,0.600,-0.600,721.820,665.640,275.020,528.820
1996-10-30,700.900,0.623,-0.086,0.522,-0.198,-1.396,0.037,1.000,0.491,-1,-0.623,-0.329,False Negative,-1,-0.623,-0.086,False Negative,4.370,-4.370,-4.370,722.420,665.040,275.620,528.220
1996-10-31,705.270,-0.213,0.623,0.537,0.621,-0.645,1.224,-1.000,0.545,1,-0.213,-0.410,False Positive,-1,0.213,-0.082,True Negative,-1.500,1.500,-1.500,718.050,660.670,271.250,523.850
1996-11-01,703.770,0.421,-0.213,0.409,0.934,-0.396,1.319,1.000,0.485,-1,-0.421,-0.390,False Negative,-1,-0.421,-0.271,False Negative,2.960,-2.960,-2.960,719.550,659.170,272.750,522.350
1996-11-04,706.730,1.048,0.421,0.207,0.746,-0.076,0.866,1.000,0.532,1,1.048,-0.059,True Positive,-1,-1.048,-0.359,False Negative,7.410,-7.410,7.410,716.590,656.210,269.790,519.390
1996-11-05,714.140,1.463,1.048,1.473,1.889,1.687,1.507,1.000,0.548,1,1.463,0.251,True Positive,1,1.463,-0.083,True Positive,10.450,10.450,10.450,709.180,663.620,262.380,526.800
1996-11-06,724.590,0.422,1.463,2.527,2.739,3.377,3.134,1.000,0.556,1,0.422,0.460,True Positive,1,0.422,0.126,True Positive,3.060,3.060,3.060,719.630,674.070,272.830,537.250
1996-11-07,727.650,0.436,0.422,1.892,3.393,4.358,3.299,1.000,0.487,-1,-0.436,0.415,False Negative,1,0.436,0.170,True Positive,3.170,3.170,-3.170,722.690,677.130,275.890,540.310
1996-11-08,730.820,0.144,0.436,0.860,3.409,4.180,3.371,1.000,0.509,1,0.144,0.528,True Positive,1,0.144,0.283,True Positive,1.050,1.050,1.050,725.860,673.960,279.060,537.140
1996-11-11,731.870,-0.316,0.144,0.580,2.483,4.419,2.961,-1.000,0.486,-1,0.316,0.382,True Negative,1,-0.316,0.430,False Positive,-2.310,-2.310,2.310,726.910,675.010,280.110,538.190
1996-11-12,729.560,0.215,-0.316,-0.172,0.686,3.444,2.777,1.000,0.467,-1,-0.215,0.046,False Negative,-1,-0.215,0.094,False Negative,1.570,-1.570,-1.570,724.600,677.320,277.800,540.500
1996-11-13,731.130,0.650,0.215,-0.101,0.478,3.888,3.476,1.000,0.503,1,0.650,0.092,True Positive,-1,-0.650,-0.120,False Negative,4.750,-4.750,4.750,723.030,675.750,276.230,538.930
1996-11-14,735.880,0.236,0.650,0.866,0.692,4.125,4.045,1.000,0.518,1,0.236,0.226,True Positive,1,0.236,-0.160,True Positive,1.740,1.740,1.740,718.280,680.500,271.480,543.680
1996-11-15,737.620,-0.081,0.236,0.888,0.786,3.288,5.031,-1.000,0.497,-1,0.081,0.214,True Negative,1,-0.081,-0.205,False Positive,-0.600,-0.600,0.600,720.020,682.240,273.220,545.420
1996-11-18,737.020,0.697,-0.081,0.155,1.023,1.715,5.150,1.000,0.499,-1,-0.697,0.011,False Negative,-1,-0.697,-0.281,False Negative,5.140,-5.140,-5.140,719.420,682.840,272.620,546.020
1996-11-19,742.160,0.241,0.697,0.615,1.509,1.994,6.439,1.000,0.552,1,0.241,0.102,True Positive,1,0.241,-0.190,True Positive,1.790,1.790,1.790,714.280,677.700,267.480,540.880
1996-11-20,743.950,-0.161,0.241,0.940,1.097,1.797,6.051,-1.000,0.511,1,-0.161,-0.060,False Positive,1,-0.161,-0.092,False Positive,-1.200,-1.200,-1.200,716.070,679.490,269.270,542.670
1996-11-21,742.750,0.805,-0.161,0.080,0.695,1.487,5.971,1.000,0.498,-1,-0.805,-0.268,False Negative,-1,-0.805,-0.301,False Negative,5.980,-5.980,-5.980,714.870,678.290,268.070,541.470
1996-11-22,748.730,1.109,0.805,0.643,1.589,2.628,6.162,1.000,0.554,1,1.109,-0.063,True Positive,1,1.109,-0.063,True Positive,8.300,8.300,8.300,708.890,672.310,262.090,535.490
1996-11-25,757.030,-0.141,1.109,1.923,2.004,3.542,7.568,-1.000,0.553,1,-0.141,0.049,False Positive,1,-0.141,0.049,False Positive,-1.070,-1.070,-1.070,717.190,680.610,270.390,543.790
1996-11-26,755.960,-0.127,-0.141,0.966,1.614,2.729,6.966,-1.000,0.481,-1,0.127,0.026,True Negative,1,-0.127,-0.025,False Positive,-0.960,-0.960,0.960,716.120,679.540,269.320,542.720
1996-11-27,755.000,0.268,-0.127,-0.268,1.649,2.356,5.722,1.000,0.503,1,0.268,0.112,True Positive,-1,-0.268,-0.046,False Negative,2.020,-2.020,2.020,715.160,680.500,268.360,543.680
1996-11-29,757.020,-0.061,0.268,0.140,1.107,2.714,4.476,-1.000,0.516,1,-0.061,0.260,False Positive,-1,0.061,0.127,True Negative,-0.460,0.460,-0.460,713.140,682.520,266.340,545.700
1996-12-02,756.560,-1.094,-0.061,0.207,-0.062,1.940,3.973,-1.000,0.490,-1,1.094,0.257,True Negative,-1,1.094,0.124,True Negative,-8.280,8.280,8.280,713.600,682.060,266.800,545.240
1996-12-03,748.280,-0.425,-1.094,-1.155,-1.016,0.582,2.389,-1.000,0.440,-1,0.425,0.371,True Negative,-1,0.425,0.237,True Negative,-3.180,3.180,3.180,721.880,690.340,275.080,553.520
1996-12-04,745.100,-0.097,-0.425,-1.515,-1.311,0.316,1.808,-1.000,0.495,-1,0.097,0.365,True Negative,-1,0.097,0.282,True Negative,-0.720,0.720,0.720,725.060,693.520,278.260,556.700
1996-12-05,744.380,-0.642,-0.097,-0.521,-1.670,-0.581,2.031,-1.000,0.507,1,-0.642,0.183,False Positive,-1,0.642,0.464,True Negative,-4.780,4.780,-4.780,725.780,694.240,278.980,557.420
1996-12-06,739.600,1.374,-0.642,-0.738,-2.242,-2.302,1.158,1.000,0.477,-1,-1.374,-0.080,False Negative,-1,-1.374,0.177,False Negative,10.160,-10.160,-10.160,730.560,689.460,283.760,552.640
1996-12-09,749.760,-0.296,1.374,0.723,0.198,-0.820,1.886,-1.000,0.598,1,-0.296,-0.358,False Positive,1,-0.296,-0.101,False Positive,-2.220,-2.220,-2.220,720.400,679.300,273.600,542.480
1996-12-10,747.540,-0.911,-0.296,1.074,0.327,-0.988,1.345,-1.000,0.468,-1,0.911,-0.261,True Negative,-1,0.911,-0.004,True Negative,-6.810,6.810,6.810,718.180,677.080,271.380,540.260
1996-12-11,740.730,-1.543,-0.911,-1.204,-0.490,-2.152,0.503,-1.000,0.468,-1,1.543,0.028,True Negative,-1,1.543,0.285,True Negative,-11.430,11.430,11.430,724.990,683.890,278.190,547.070
1996-12-12,729.300,-0.090,-1.543,-2.440,-1.393,-3.603,-1.733,-1.000,0.444,-1,0.090,0.175,True Negative,-1,0.090,0.175,True Negative,-0.660,0.660,0.660,736.420,695.320,289.620,558.500
1996-12-13,728.640,-1.051,-0.090,-1.632,-2.817,-2.625,-2.058,-1.000,0.524,1,-1.051,0.239,False Positive,-1,1.051,0.660,True Negative,-7.660,7.660,-7.660,737.080,695.980,290.280,559.160
1996-12-16,720.980,0.702,-1.051,-1.141,-3.553,-3.237,-2.931,1.000,0.442,-1,-0.702,0.158,False Negative,-1,-0.702,0.579,False Negative,5.060,-5.060,-5.060,744.740,688.320,297.940,551.500
1996-12-17,726.040,0.758,0.702,-0.357,-1.983,-2.464,-3.030,1.000,0.557,1,0.758,0.128,True Positive,-1,-0.758,0.245,False Negative,5.500,-5.500,5.500,739.680,683.260,292.880,546.440
1996-12-18,731.540,1.944,0.758,1.465,0.307,-1.090,-3.367,1.000,0.523,1,1.944,0.208,True Positive,1,1.944,0.325,True Positive,14.220,14.220,14.220,734.180,688.760,287.380,551.940
1996-12-19,745.760,0.417,1.944,2.716,2.350,-0.534,-1.349,1.000,0.596,1,0.417,0.273,True Positive,1,0.417,0.390,True Positive,3.110,3.110,3.110,748.400,702.980,301.600,566.160
1996-12-20,748.870,-0.260,0.417,2.369,3.868,0.178,-0.812,-1.000,0.493,-1,0.260,0.535,True Negative,1,-0.260,0.128,False Positive,-1.950,-1.950,1.950,751.510,706.090,304.710,569.270
1996-12-23,746.920,0.550,-0.260,0.156,2.876,0.836,-1.334,1.000,0.475,-1,-0.550,0.566,False Negative,-1,-0.550,0.159,False Negative,4.110,-4.110,-4.110,749.560,708.040,302.760,571.220
1996-12-24,751.030,0.638,0.550,0.288,2.664,2.980,-0.731,1.000,0.519,1,0.638,0.542,True Positive,1,0.638,0.438,True Positive,4.790,4.790,4.790,745.450,703.930,298.650,567.110
1996-12-26,755.820,0.128,0.638,1.192,1.349,3.730,1.008,1.000,0.505,1,0.128,0.179,True Positive,1,0.128,0.075,True Positive,0.970,0.970,0.970,750.240,708.720,303.440,571.900
1996-12-27,756.790,-0.388,0.128,0.767,1.058,4.967,1.569,-1.000,0.468,-1,0.388,0.173,True Negative,1,-0.388,-0.086,False Positive,-2.940,-2.940,2.940,751.210,709.690,304.410,572.870
1996-12-30,753.850,-1.739,-0.388,-0.261,0.928,3.830,1.272,-1.000,0.456,-1,1.739,0.469,True Negative,-1,1.739,0.313,True Negative,-13.110,13.110,13.110,748.270,712.630,301.470,575.810
1996-12-31,740.740,-0.504,-1.739,-2.121,-1.370,1.258,0.154,-1.000,0.398,-1,0.504,0.679,True Negative,-1,0.504,0.524,True Negative,0.000,0.000,0.000,761.380,725.740,314.580,588.920
1997-01-02,737.010,1.495,-0.504,-2.234,-2.489,-1.173,-1.701,1.000,0.496,-1,-1.495,0.000,False Negative,-1,-1.495,0.000,False Negative,11.020,-11.020,-11.020,737.010,737.010,314.580,588.920
1997-01-03,748.030,-0.051,1.495,0.984,-1.158,-0.112,0.066,-1.000,0.580,1,-0.051,0.000,False Positive,1,-0.051,0.000,False Positive,-0.380,-0.380,-0.380,725.990,725.990,303.560,577.900
1997-01-06,747.650,0.746,-0.051,1.444,-0.822,0.098,0.934,1.000,0.464,-1,-0.746,0.000,False Negative,-1,-0.746,0.000,False Negative,5.580,-5.580,-5.580,725.610,725.610,303.180,577.520
1997-01-07,753.230,-0.640,0.746,0.695,1.686,0.293,3.281,-1.000,0.556,1,-0.640,0.000,False Positive,1,-0.640,0.000,False Positive,-4.820,-4.820,-4.820,720.030,720.030,297.600,571.940
1997-01-08,748.410,0.860,-0.640,0.102,1.547,-0.980,2.713,1.000,0.475,-1,-0.860,0.000,False Negative,-1,-0.860,0.000,False Negative,6.440,-6.440,-6.440,715.210,715.210,292.780,567.120
1997-01-09,754.850,0.616,0.860,0.215,0.912,-0.256,4.698,1.000,0.578,1,0.616,-0.336,True Positive,1,0.616,-0.336,True Positive,4.650,4.650,4.650,708.770,708.770,286.340,560.680
1997-01-10,759.500,0.001,0.616,1.482,1.585,0.749,4.609,1.000,0.531,1,0.001,-0.326,True Positive,1,0.001,-0.326,True Positive,0.010,0.010,0.010,713.420,713.420,290.990,565.330
1997-01-13,759.510,1.231,0.001,0.617,0.834,2.534,3.823,1.000,0.484,-1,-1.231,-0.423,False Negative,-1,-1.231,-0.423,False Negative,9.350,-9.350,-9.350,713.430,713.430,291.000,565.340
1997-01-14,768.860,-0.216,1.231,1.232,2.732,4.322,3.098,-1.000,0.553,1,-0.216,-0.338,False Positive,1,-0.216,-0.338,False Positive,-1.660,-1.660,-1.660,704.080,704.080,281.650,555.990
1997-01-15,767.200,0.332,-0.216,1.012,1.636,2.563,2.448,1.000,0.460,-1,-0.332,-0.232,False Negative,-1,-0.332,-0.232,False Negative,2.550,-2.550,-2.550,702.420,702.420,279.990,554.330
1997-01-16,769.750,0.834,0.332,0.116,1.350,2.956,3.057,1.000,0.514,1,0.834,-0.189,True Positive,-1,-0.834,-0.522,False Negative,6.420,-6.420,6.420,699.870,699.870,277.440,551.780
1997-01-17,776.170,0.068,0.834,1.169,2.194,3.046,3.347,1.000,0.534,1,0.068,-0.175,True Positive,1,0.068,-0.509,True Positive,0.530,0.530,0.530,693.450,706.290,271.020,558.200
1997-01-20,776.700,0.775,0.068,0.903,1.020,3.780,2.763,1.000,0.471,-1,-0.775,-0.084,False Negative,-1,-0.775,-0.418,False Negative,6.020,-6.020,-6.020,693.980,706.820,271.550,558.730
1997-01-21,782.720,0.448,0.775,0.844,2.023,3.692,3.426,1.000,0.531,1,0.448,0.049,True Positive,1,0.448,-0.285,True Positive,3.510,3.510,3.510,687.960,700.800,265.530,552.710
1997-01-22,786.230,-1.103,0.448,1.227,2.141,3.519,4.295,-1.000,0.505,1,-1.103,-0.106,False Positive,1,-1.103,-0.439,False Positive,-8.670,-8.670,-8.670,691.470,704.310,269.040,556.220
1997-01-23,777.560,-0.905,-1.103,-0.659,0.179,2.377,4.971,-1.000,0.431,-1,0.905,-0.091,True Negative,-1,0.905,-0.091,True Negative,-7.040,7.040,7.040,682.800,695.640,260.370,547.550
1997-01-24,770.520,-0.714,-0.905,-1.998,-0.796,0.216,4.547,-1.000,0.481,-1,0.714,0.038,True Negative,-1,0.714,0.038,True Negative,-5.500,5.500,5.500,689.840,702.680,267.410,554.590
1997-01-27,765.020,0.000,-0.714,-1.613,-2.261,-0.284,2.271,0.000,0.476,-1,-0.000,0.193,True Negative,-1,-0.000,0.193,True Negative,0.000,-0.000,-0.000,695.340,708.180,272.910,560.090
1997-01-28,765.020,0.978,0.000,-0.714,-2.698,-0.614,2.323,1.000,0.510,1,0.978,0.299,True Positive,-1,-0.978,-0.092,False Negative,7.480,-7.480,7.480,695.340,708.180,272.910,560.090
1997-01-29,772.500,1.511,0.978,0.978,-0.651,-0.473,2.558,1.000,0.558,1,1.511,0.822,True Positive,1,1.511,0.430,True Positive,11.670,11.670,11.670,687.860,715.660,265.430,567.570
1997-01-30,784.170,0.254,1.511,2.503,1.772,0.962,4.778,1.000,0.575,1,0.254,0.691,True Positive,1,0.254,0.300,True Positive,1.990,1.990,1.990,699.530,727.330,277.100,579.240
1997-01-31,786.160,0.073,0.254,1.768,2.763,0.439,4.148,1.000,0.507,1,0.073,0.563,True Positive,1,0.073,0.172,True Positive,0.570,0.570,0.570,701.520,729.320,279.090,581.230
1997-02-03,786.730,0.322,0.073,0.326,2.838,0.064,3.585,1.000,0.524,1,0.322,0.628,True Positive,-1,-0.322,0.108,False Negative,2.530,-2.530,2.530,702.090,729.890,279.660,581.800
1997-02-04,789.260,-1.391,0.322,0.394,2.170,1.505,3.917,-1.000,0.527,1,-1.391,0.154,False Positive,-1,1.391,0.581,True Negative,-10.980,10.980,-10.980,699.560,732.420,277.130,584.330
1997-02-05,778.280,0.240,-1.391,-1.074,-0.751,1.007,1.225,1.000,0.412,-1,-0.240,-0.196,False Negative,-1,-0.240,0.231,False Negative,1.870,-1.870,-1.870,710.540,721.440,288.110,573.350
1997-02-06,780.150,1.206,0.240,-1.154,-0.764,1.978,1.688,1.000,0.524,1,1.206,-0.006,True Positive,-1,-1.206,-0.061,False Negative,9.410,-9.410,9.410,708.670,719.570,286.240,571.480
1997-02-07,789.560,-0.523,1.206,1.449,0.360,3.208,2.574,-1.000,0.542,1,-0.523,-0.125,False Positive,1,-0.523,-0.180,False Positive,-4.130,-4.130,-4.130,699.260,728.980,276.830,580.890
1997-02-10,785.430,0.530,-0.523,0.677,-0.485,1.674,1.193,1.000,0.436,-1,-0.530,-0.296,False Negative,-1,-0.530,-0.222,False Negative,4.160,-4.160,-4.160,695.130,724.850,272.700,576.760
1997-02-11,789.590,1.669,0.530,0.004,1.453,0.691,1.660,1.000,0.544,1,1.669,0.316,True Positive,-1,-1.669,-0.834,False Negative,13.180,-13.180,13.180,690.970,720.690,268.540,572.600
1997-02-12,802.770,1.127,1.669,2.208,2.899,2.113,2.562,1.000,0.582,1,1.127,0.590,True Positive,1,1.127,-0.560,True Positive,9.050,9.050,9.050,677.790,733.870,255.360,585.780
1997-02-13,811.820,-0.411,1.127,2.815,2.819,3.189,3.255,-1.000,0.525,1,-0.411,0.266,False Positive,1,-0.411,-0.401,False Positive,-3.340,-3.340,-3.340,686.840,742.920,264.410,594.830
1997-02-14,808.480,0.966,-0.411,0.711,2.935,2.435,3.977,1.000,0.465,-1,-0.966,0.178,False Negative,-1,-0.966,-0.490,False Negative,7.810,-7.810,-7.810,683.500,739.580,261.070,591.490
1997-02-18,816.290,-0.466,0.966,0.551,3.381,4.884,5.940,-1.000,0.556,1,-0.466,0.191,False Positive,1,-0.466,-0.477,False Positive,-3.800,-3.800,-3.800,675.690,731.770,253.260,583.680
1997-02-19,812.490,-1.193,-0.466,0.496,1.211,4.145,6.205,-1.000,0.450,-1,1.193,0.095,True Negative,-1,1.193,0.095,True Negative,-9.690,9.690,9.690,671.890,727.970,249.460,579.880
1997-02-20,802.800,-0.128,-1.193,-1.653,-1.111,1.677,4.938,-1.000,0.442,-1,0.128,-0.104,True Negative,-1,0.128,-0.104,True Negative,-1.030,1.030,1.030,681.580,737.660,259.150,589.570
1997-02-21,801.770,1.061,-0.128,-1.319,-0.830,2.080,3.789,1.000,0.507,1,1.061,0.190,True Positive,-1,-1.061,-0.234,False Negative,8.510,-8.510,8.510,682.610,738.690,260.180,590.600
