cdate,cp,pctlead,pctlag1,pctlag2,pctlag4,pctlag8,pctlag16,actual_dir,prob_lr,pdir_lr,eff1d_lr,recent_eff_lr,accuracy_lr,pdir_nb,eff1d_nb,recent_eff_nb,accuracy_nb
1986-07-10,243.010,-0.325,0.078,0.588,-3.487,-2.640,-0.548,-1.000,0.441,-1,0.325,0.999,True Negative,-1,0.325,-0.466,True Negative
1986-07-11,242.220,-1.697,-0.325,-0.247,-0.750,-3.436,-1.131,-1.000,0.463,-1,1.697,0.723,True Negative,-1,1.697,0.489,True Negative
1986-07-14,238.110,-1.869,-1.697,-2.016,-1.440,-5.527,-2.438,-1.000,0.369,-1,1.869,0.896,True Negative,-1,1.869,0.661,True Negative
1986-07-15,233.660,0.578,-1.869,-3.534,-3.772,-7.535,-5.622,1.000,0.383,-1,-0.578,0.678,False Negative,-1,-0.578,0.647,False Negative
1986-07-16,235.010,0.451,0.578,-1.302,-3.292,-6.664,-4.179,1.000,0.594,1,0.451,0.753,True Positive,-1,-0.451,0.572,False Negative
1986-07-17,236.070,0.123,0.451,1.031,-2.539,-3.270,-4.437,1.000,0.465,-1,-0.123,0.663,False Negative,-1,-0.123,0.483,False Negative
1986-07-18,236.360,-0.051,0.123,0.574,-0.735,-2.165,-5.050,-1.000,0.462,-1,0.051,0.334,True Negative,-1,0.051,0.154,True Negative
1986-07-21,236.240,0.821,-0.051,0.072,1.104,-2.710,-5.025,1.000,0.489,-1,-0.821,-0.204,False Negative,-1,-0.821,-0.384,False Negative
1986-07-22,238.180,0.206,0.821,0.770,1.349,-1.988,-4.575,1.000,0.569,1,0.206,-0.047,True Positive,1,0.206,-0.228,True Positive
1986-07-23,238.670,-0.302,0.206,1.029,1.101,-1.466,-4.852,-1.000,0.473,-1,0.302,-0.077,True Negative,1,-0.302,-0.198,False Positive
1986-07-24,237.950,0.954,-0.302,-0.097,0.673,-0.067,-5.590,1.000,0.450,-1,-0.954,-0.243,False Negative,-1,-0.954,-0.364,False Negative
1986-07-25,240.220,-1.753,0.954,0.649,1.685,2.807,-4.939,-1.000,0.581,1,-1.753,-0.604,False Positive,1,-1.753,-0.725,False Positive
1986-07-28,236.010,-0.619,-1.753,-0.815,-0.911,0.426,-6.267,-1.000,0.290,-1,0.619,-0.316,True Negative,-1,0.619,-0.437,True Negative
1986-07-29,234.550,0.870,-0.619,-2.360,-1.726,-0.644,-3.893,1.000,0.497,-1,-0.870,-0.531,False Negative,-1,-0.870,-0.652,False Negative
1986-07-30,236.590,-0.199,0.870,0.246,-0.572,0.097,-2.070,-1.000,0.580,1,-0.199,-0.631,False Positive,1,-0.199,-0.631,False Positive
1986-07-31,236.120,-0.512,-0.199,0.669,-1.707,-0.051,-2.759,-1.000,0.409,-1,0.512,-0.338,True Negative,-1,0.512,-0.338,True Negative
1986-08-01,234.910,0.460,-0.512,-0.710,-0.466,-1.373,-3.333,1.000,0.451,-1,-0.460,-0.080,False Negative,-1,-0.460,-0.080,False Negative
1986-08-04,235.990,0.441,0.460,-0.055,0.614,-1.123,-2.572,1.000,0.559,1,0.441,-0.115,True Positive,1,0.441,-0.115,True Positive
1986-08-05,237.030,-0.080,0.441,0.902,0.186,-0.387,-0.454,-1.000,0.511,1,-0.080,0.043,False Positive,1,-0.080,0.043,False Positive
1986-08-06,236.840,0.084,-0.080,0.360,0.305,-1.407,1.361,1.000,0.482,-1,-0.084,0.066,False Negative,-1,-0.084,0.066,False Negative
1986-08-07,237.040,-0.067,0.084,0.004,0.907,0.436,0.864,-1.000,0.521,1,-0.067,-0.050,False Positive,1,-0.067,-0.050,False Positive
1986-08-08,236.880,1.604,-0.067,0.017,0.377,0.993,0.343,1.000,0.491,-1,-1.604,-0.279,False Negative,1,1.604,0.363,True Positive
1986-08-11,240.680,1.105,1.604,1.536,1.540,1.729,1.828,1.000,0.645,1,1.105,-0.146,True Positive,1,1.105,0.496,True Positive
1986-08-12,243.340,0.958,1.105,2.727,2.744,3.058,3.005,1.000,0.544,1,0.958,0.062,True Positive,1,0.958,0.703,True Positive
1986-08-13,245.670,0.236,0.958,2.073,3.641,4.580,3.145,1.000,0.564,1,0.236,0.126,True Positive,1,0.236,0.767,True Positive
1986-08-14,246.250,0.365,0.236,1.196,3.956,4.348,3.176,1.000,0.519,1,0.365,0.212,True Positive,1,0.365,0.854,True Positive
1986-08-15,247.150,0.093,0.365,0.602,2.688,4.269,3.866,1.000,0.551,1,0.093,0.551,True Positive,1,0.093,0.551,True Positive
1986-08-18,247.380,-0.352,0.093,0.459,1.660,4.450,2.981,-1.000,0.506,1,-0.352,0.260,False Positive,1,-0.352,0.260,False Positive
1986-08-19,246.510,1.322,-0.352,-0.259,0.342,3.995,4.449,1.000,0.475,-1,-1.322,-0.196,False Negative,1,1.322,0.333,True Positive
1986-08-20,249.770,-0.040,1.322,0.966,1.429,5.442,6.489,-1.000,0.643,1,-0.040,-0.251,False Positive,1,-0.040,0.278,False Positive
1986-08-21,249.670,0.208,-0.040,1.282,1.020,3.735,5.529,1.000,0.454,-1,-0.208,-0.366,False Negative,1,0.208,0.246,True Positive
1986-08-22,250.190,-0.951,0.208,0.168,1.136,2.815,5.959,-1.000,0.544,1,-0.951,-0.575,False Positive,1,-0.951,0.037,False Positive
1986-08-25,247.810,2.030,-0.951,-0.745,0.527,0.871,5.491,1.000,0.437,-1,-2.030,-0.910,False Negative,-1,-2.030,-0.298,False Negative
1986-08-26,252.840,0.182,2.030,1.059,1.229,2.676,7.140,1.000,0.723,1,0.182,-0.609,True Positive,1,0.182,-0.526,True Positive
1986-08-27,253.300,-0.182,0.182,2.215,1.454,2.488,6.864,-1.000,0.451,-1,0.182,-0.565,True Negative,1,-0.182,-0.555,False Positive
1986-08-28,252.840,0.036,-0.182,0.000,1.059,2.207,6.756,1.000,0.507,1,0.036,-0.516,True Positive,1,0.036,-0.589,True Positive
1986-08-29,252.930,-1.744,0.036,-0.146,2.066,2.604,6.704,-1.000,0.553,1,-1.744,-0.675,False Positive,1,-1.744,-0.748,False Positive
1986-09-02,248.520,0.628,-1.744,-1.709,-1.709,-0.500,4.914,1.000,0.359,-1,-0.628,-0.394,False Negative,-1,-0.628,-0.467,False Negative
1986-09-03,250.080,1.500,0.628,-1.127,-1.271,0.164,3.906,1.000,0.627,1,1.500,-0.131,True Positive,1,1.500,-0.204,True Positive
1986-09-04,253.830,-1.324,1.500,2.137,0.392,1.455,4.311,-1.000,0.601,1,-1.324,-0.432,False Positive,1,-1.324,-0.432,False Positive
1986-09-05,250.470,-0.930,-1.324,0.156,-0.973,1.073,1.954,-1.000,0.321,-1,0.930,-0.253,True Negative,-1,0.930,-0.253,True Negative
1986-09-08,248.140,-0.189,-0.930,-2.242,-0.153,-1.859,0.768,-1.000,0.492,-1,0.189,0.133,True Negative,-1,0.189,0.133,True Negative
1986-09-09,247.670,-0.246,-0.189,-1.118,-0.964,-2.223,0.210,-1.000,0.522,1,-0.246,0.210,False Positive,-1,0.246,0.308,True Negative
1986-09-10,247.060,-4.809,-0.246,-0.435,-2.667,-2.286,-0.129,-1.000,0.459,-1,4.809,0.872,True Negative,-1,4.809,0.970,True Negative
1986-09-11,235.180,-1.918,-4.809,-5.043,-6.105,-7.018,-4.596,-1.000,0.143,-1,1.918,1.520,True Negative,-1,1.918,1.618,True Negative
1986-09-12,230.670,0.551,-1.918,-6.634,-7.040,-7.183,-7.647,1.000,0.474,-1,-0.551,1.224,False Negative,-1,-0.551,1.322,False Negative
1986-09-15,231.940,-0.095,0.551,-1.378,-6.351,-7.254,-7.101,-1.000,0.547,1,-0.095,1.167,False Positive,-1,0.095,1.303,True Negative
1986-09-16,231.720,-0.017,-0.095,0.455,-6.209,-8.711,-7.382,-1.000,0.384,-1,0.017,1.220,True Negative,-1,0.017,1.258,True Negative
1986-09-17,231.680,0.272,-0.017,-0.112,-1.488,-7.502,-6.509,1.000,0.477,-1,-0.272,0.203,False Negative,-1,-0.272,0.241,False Negative
1986-09-18,232.310,-0.043,0.272,0.255,0.711,-6.379,-8.120,-1.000,0.515,1,-0.043,-0.189,False Positive,-1,0.043,-0.134,True Negative
1986-09-19,232.210,1.171,-0.043,0.229,0.116,-6.242,-8.326,1.000,0.467,-1,-1.171,-0.313,False Negative,-1,-1.171,-0.258,False Negative
1986-09-22,234.930,0.315,1.171,1.128,1.385,-4.910,-7.084,1.000,0.594,1,0.315,-0.231,True Positive,1,0.315,-0.214,True Positive
1986-09-23,235.670,0.259,0.315,1.490,1.722,0.208,-6.824,1.000,0.460,-1,-0.259,-0.286,False Negative,1,0.259,-0.165,True Positive
1986-09-24,236.280,-1.883,0.259,0.575,1.709,2.432,-4.925,-1.000,0.498,-1,1.883,0.145,True Negative,1,-1.883,-0.487,False Positive
1986-09-25,231.830,0.173,-1.883,-1.629,-0.164,-0.047,-7.298,1.000,0.314,-1,-0.173,0.119,False Negative,-1,-0.173,-0.531,False Negative
1986-09-26,232.230,-0.999,0.173,-1.714,-1.149,0.220,-8.510,-1.000,0.553,1,-0.999,0.153,False Positive,-1,0.999,-0.097,True Negative
1986-09-29,229.910,0.613,-0.999,-0.828,-2.444,-0.764,-8.209,1.000,0.354,-1,-0.613,-0.032,False Negative,-1,-0.613,-0.282,False Negative
1986-09-30,231.320,0.986,0.613,-0.392,-2.099,-0.426,-6.778,1.000,0.543,1,0.986,0.217,True Positive,-1,-0.986,-0.531,False Negative
1986-10-01,233.600,0.137,0.986,1.605,0.763,0.599,-5.681,1.000,0.531,1,0.137,-0.132,True Positive,1,0.137,-0.127,True Positive
1986-10-02,233.920,-0.090,0.137,1.124,0.728,-0.430,-5.319,-1.000,0.450,-1,0.090,-0.080,True Negative,-1,0.090,-0.075,True Negative
1986-10-03,233.710,0.458,-0.090,0.047,1.653,-0.832,-0.625,1.000,0.504,1,0.458,0.212,True Positive,1,0.458,-0.183,True Positive
1986-10-06,234.780,-0.158,0.458,0.368,1.496,-0.635,1.782,-1.000,0.564,1,-0.158,0.303,False Positive,1,-0.158,-0.092,False Positive
1986-10-07,234.410,0.968,-0.158,0.300,0.347,1.113,1.065,1.000,0.468,-1,-0.968,-0.088,False Negative,1,0.968,0.299,True Positive
1986-10-08,236.680,-0.351,0.968,0.809,1.180,1.916,2.141,-1.000,0.598,1,-0.351,-0.186,False Positive,1,-0.351,0.201,False Positive
1986-10-09,235.850,-0.157,-0.351,0.614,0.916,2.584,1.800,-1.000,0.434,-1,0.157,-0.172,True Negative,1,-0.157,0.152,False Positive
1986-10-10,235.480,0.183,-0.157,-0.507,0.298,1.798,1.365,1.000,0.505,1,0.183,-0.227,True Positive,-1,-0.183,0.024,False Negative
1986-10-13,235.910,-0.229,0.183,0.025,0.640,0.989,1.593,-1.000,0.530,1,-0.229,-0.242,False Positive,1,-0.229,0.010,False Positive
1986-10-14,235.370,1.457,-0.229,-0.047,-0.553,0.620,0.187,1.000,0.462,-1,-1.457,-0.339,False Negative,-1,-1.457,-0.475,False Negative
1986-10-15,238.800,0.306,1.457,1.225,1.251,2.178,1.328,1.000,0.635,1,0.306,-0.208,True Positive,1,0.306,-0.344,True Positive
1986-10-16,239.530,-0.288,0.306,1.767,1.720,2.023,1.375,-1.000,0.472,-1,0.288,-0.182,True Negative,1,-0.288,-0.370,False Positive
1986-10-17,238.840,-1.202,-0.288,0.017,1.242,1.890,3.024,-1.000,0.481,-1,1.202,0.022,True Negative,1,-1.202,-0.574,False Positive
1986-10-20,235.970,-0.038,-1.202,-1.486,0.255,-0.300,1.610,-1.000,0.426,-1,0.038,0.075,True Negative,-1,0.038,-0.521,True Negative
1986-10-21,235.880,0.161,-0.038,-1.239,-1.223,0.013,2.597,1.000,0.546,1,0.161,0.399,True Positive,-1,-0.161,-0.261,False Negative
1986-10-22,236.260,1.278,0.161,0.123,-1.365,0.331,2.136,1.000,0.502,1,1.278,0.593,True Positive,1,1.278,-0.067,True Positive
1986-10-23,239.280,-0.426,1.278,1.441,0.184,1.429,2.432,-1.000,0.597,1,-0.426,0.451,False Positive,1,-0.426,-0.095,False Positive
1986-10-24,238.260,0.214,-0.426,0.847,0.970,1.228,1.855,1.000,0.418,-1,-0.214,0.167,False Negative,1,0.214,0.189,True Positive
1986-10-27,238.770,0.205,0.214,-0.213,1.225,-0.013,2.165,1.000,0.558,1,0.205,0.201,True Positive,1,0.205,0.222,True Positive
1986-10-28,239.260,0.702,0.205,0.420,1.270,-0.113,1.908,1.000,0.526,1,0.702,0.309,True Positive,1,0.702,0.395,True Positive
1986-10-29,240.940,1.150,0.702,0.909,0.694,0.879,2.786,1.000,0.559,1,1.150,0.283,True Positive,1,1.150,0.369,True Positive
1986-10-30,243.710,0.111,1.150,1.860,2.287,3.280,2.970,1.000,0.584,1,0.111,0.391,True Positive,1,0.111,0.476,True Positive
1986-10-31,243.980,0.746,0.111,1.262,2.182,3.434,3.447,1.000,0.481,-1,-0.746,0.284,False Negative,1,0.746,0.583,True Positive
1986-11-03,245.800,0.163,0.746,0.858,2.733,4.038,4.383,1.000,0.589,1,0.163,0.276,True Positive,1,0.163,0.574,True Positive
1986-11-04,246.200,0.154,0.163,0.910,2.183,2.892,4.362,1.000,0.510,1,0.154,0.166,True Positive,1,0.154,0.465,True Positive
1986-11-05,246.580,-0.288,0.154,0.317,1.178,3.492,4.763,-1.000,0.524,1,-0.288,-0.121,False Positive,1,-0.288,0.177,False Positive
1986-11-06,245.870,-0.041,-0.288,-0.134,0.775,2.974,2.961,-1.000,0.479,-1,0.041,-0.135,True Negative,1,-0.041,0.147,False Positive
1986-11-07,245.770,0.146,-0.041,-0.328,-0.012,2.721,2.605,1.000,0.510,1,0.146,0.043,True Positive,1,0.146,0.027,True Positive
1986-11-10,246.130,0.386,0.146,0.106,-0.028,2.154,3.052,1.000,0.516,1,0.386,0.088,True Positive,1,0.386,0.071,True Positive
1986-11-11,247.080,-0.178,0.386,0.533,0.203,1.383,4.708,-1.000,0.537,1,-0.178,0.021,False Positive,1,-0.178,0.005,False Positive
1986-11-12,246.640,-1.468,-0.178,0.207,0.313,1.090,4.562,-1.000,0.483,-1,1.468,0.373,True Negative,1,-1.468,-0.231,False Positive
1986-11-13,243.020,0.609,-1.468,-1.643,-1.119,-1.131,2.861,1.000,0.391,-1,-0.609,0.243,False Negative,-1,-0.609,-0.345,False Negative
1986-11-14,244.500,-0.528,0.609,-0.868,-0.662,-0.690,2.182,-1.000,0.616,1,-0.528,0.108,False Positive,1,-0.528,-0.479,False Positive
1986-11-17,243.210,-2.644,-0.528,0.078,-1.566,-1.367,2.078,-1.000,0.419,-1,2.644,0.559,True Negative,-1,2.644,-0.028,True Negative
1986-11-18,236.780,0.372,-2.644,-3.157,-3.998,-3.697,-0.833,1.000,0.284,-1,-0.372,0.521,False Negative,-1,-0.372,-0.067,False Negative
1986-11-19,237.660,1.847,0.372,-2.282,-2.206,-3.300,-0.669,1.000,0.630,1,1.847,0.596,True Positive,-1,-1.847,-0.142,False Negative
1986-11-20,242.050,1.574,1.847,2.226,-1.002,-1.658,0.461,1.000,0.617,1,1.574,1.033,True Positive,1,1.574,0.294,True Positive
1986-11-21,245.860,0.647,1.574,3.450,1.090,-0.494,0.882,1.000,0.550,1,0.647,1.268,True Positive,1,0.647,0.529,True Positive
1986-11-24,247.450,0.291,0.647,2.231,4.506,0.328,1.422,1.000,0.533,1,0.291,0.797,True Positive,1,0.291,0.059,True Positive
1986-11-25,248.170,0.242,0.291,0.940,4.422,2.119,0.964,1.000,0.541,1,0.242,0.920,True Positive,1,0.242,0.181,True Positive
1986-11-26,248.770,0.181,0.242,0.533,2.776,1.746,1.044,1.000,0.536,1,0.181,0.587,True Positive,1,0.181,0.587,True Positive
1986-11-28,249.220,-0.068,0.181,0.423,1.367,2.471,1.071,-1.000,0.514,1,-0.068,0.259,False Positive,1,-0.068,0.259,False Positive
1986-12-01,249.050,1.988,-0.068,0.113,0.647,5.182,1.293,1.000,0.481,-1,-1.988,-0.268,False Negative,1,1.988,0.527,True Positive
1986-12-02,254.000,-0.059,1.988,1.918,2.349,6.875,3.349,-1.000,0.674,1,-0.059,-0.338,False Positive,1,-0.059,0.457,False Positive
1986-12-03,253.850,-0.319,-0.059,1.927,2.042,4.875,3.137,-1.000,0.421,-1,0.319,-0.323,True Negative,1,-0.319,0.345,False Positive
1986-12-04,253.040,-0.739,-0.319,-0.378,1.533,2.920,2.412,-1.000,0.495,-1,0.739,-0.211,True Negative,1,-0.739,0.161,False Positive
1986-12-05,251.170,-0.004,-0.739,-1.056,0.851,1.503,1.837,-1.000,0.467,-1,0.004,-0.197,True Negative,-1,0.004,0.175,True Negative
1986-12-08,251.160,-0.749,-0.004,-0.743,-1.118,1.205,3.350,-1.000,0.528,1,-0.749,0.051,False Positive,-1,0.749,-0.073,True Negative
1986-12-09,249.280,0.674,-0.749,-0.752,-1.800,0.205,1.955,1.000,0.423,-1,-0.674,-0.072,False Negative,-1,-0.674,-0.196,False Negative
1986-12-10,250.960,-1.112,0.674,-0.080,-0.822,0.698,3.187,-1.000,0.586,1,-1.112,-0.358,False Positive,1,-1.112,-0.354,False Positive
1986-12-11,248.170,-0.330,-1.112,-0.445,-1.194,-0.353,4.810,-1.000,0.383,-1,0.330,-0.440,True Negative,-1,0.330,-0.141,True Negative
1986-12-12,247.350,0.348,-0.330,-1.438,-1.517,-2.618,4.077,1.000,0.528,1,0.348,-0.371,True Positive,-1,-0.348,-0.211,False Negative
1986-12-15,248.210,0.737,0.348,0.016,-0.429,-2.222,2.545,1.000,0.551,1,0.737,-0.074,True Positive,1,0.737,-0.213,True Positive
1986-12-16,250.040,-0.992,0.737,1.088,-0.367,-1.186,1.700,-1.000,0.544,1,-0.992,-0.138,False Positive,1,-0.992,-0.277,False Positive
1986-12-17,247.560,-0.315,-0.992,-0.262,-0.246,-1.437,0.044,-1.000,0.386,-1,0.315,0.148,True Negative,-1,0.315,0.008,True Negative
1986-12-18,246.780,1.195,-0.315,-1.304,-0.230,-1.744,-0.560,1.000,0.519,1,1.195,0.321,True Positive,-1,-1.195,-0.297,False Negative
1986-12-19,249.730,-0.392,1.195,0.877,0.612,0.181,0.386,-1.000,0.614,1,-0.392,0.173,False Positive,1,-0.392,-0.305,False Positive
1986-12-22,248.750,-0.969,-0.392,0.798,-0.516,-0.881,-0.189,-1.000,0.405,-1,0.969,0.219,True Negative,-1,0.969,-0.259,True Negative
1986-12-23,246.340,0.166,-0.969,-1.357,-0.493,-0.737,-1.088,1.000,0.431,-1,-0.166,0.384,False Negative,-1,-0.166,-0.094,False Negative
1986-12-24,246.750,0.069,0.166,-0.804,-0.012,-0.243,-2.854,1.000,0.546,1,0.069,0.335,True Positive,-1,-0.069,-0.171,False Negative
1986-12-26,246.920,-0.911,0.069,0.235,-1.125,-0.520,-2.730,-1.000,0.471,-1,0.911,0.278,True Negative,-1,0.911,0.251,True Negative
1986-12-29,244.670,-0.531,-0.911,-0.843,-1.640,-2.148,-3.308,-1.000,0.396,-1,0.531,0.463,True Negative,-1,0.531,0.435,True Negative
1986-12-30,243.370,-0.493,-0.531,-1.438,-1.206,-1.693,-3.105,-1.000,0.476,-1,0.493,0.368,True Negative,-1,0.493,0.340,True Negative
1986-12-31,242.170,1.767,-0.493,-1.022,-1.856,-1.868,-3.579,1.000,0.452,-1,-1.767,0.047,False Negative,-1,-1.767,0.020,False Negative
1987-01-02,246.450,2.329,1.767,1.266,-0.190,-1.313,-1.135,1.000,0.654,1,2.329,0.000,True Positive,1,2.329,0.000,True Positive
1987-01-05,252.190,0.234,2.329,4.138,3.074,1.383,0.490,1.000,0.629,1,0.234,0.000,True Positive,1,0.234,0.000,True Positive
1987-01-06,252.780,1.009,0.234,2.568,3.867,2.614,1.858,1.000,0.452,-1,-1.009,0.000,False Negative,1,1.009,0.000,True Positive
1987-01-07,255.330,0.764,1.009,1.245,5.434,3.477,3.226,1.000,0.634,1,0.764,0.000,True Positive,1,0.764,0.000,True Positive
1987-01-08,257.280,0.564,0.764,1.780,4.394,4.196,3.654,1.000,0.564,1,0.564,0.000,True Positive,1,0.564,0.000,True Positive
1987-01-09,258.730,0.607,0.564,1.332,2.593,5.747,3.475,1.000,0.530,1,0.607,0.232,True Positive,1,0.607,0.636,True Positive
1987-01-12,260.300,-0.134,0.607,1.174,2.975,6.956,5.146,-1.000,0.549,1,-0.134,0.158,False Positive,1,-0.134,0.562,False Positive
1987-01-13,259.950,1.035,-0.134,0.472,1.809,7.342,5.337,1.000,0.472,-1,-1.035,0.153,False Negative,1,1.035,0.567,True Positive
1987-01-14,262.640,1.085,1.035,0.899,2.083,6.569,5.170,1.000,0.604,1,1.085,0.217,True Positive,1,1.085,0.631,True Positive
1987-01-15,265.490,0.298,1.085,2.131,2.613,5.274,6.730,1.000,0.569,1,0.298,0.164,True Positive,1,0.298,0.578,True Positive
1987-01-16,266.280,1.149,0.298,1.386,2.297,5.341,8.095,1.000,0.505,1,1.149,0.273,True Positive,1,1.149,0.687,True Positive
1987-01-19,269.340,-0.111,1.149,1.450,3.612,5.487,9.155,-1.000,0.628,1,-0.111,0.277,False Positive,1,-0.111,0.691,False Positive
1987-01-20,269.040,-0.446,-0.111,1.037,2.437,4.571,8.958,-1.000,0.478,-1,0.446,0.573,True Negative,1,-0.446,0.395,False Positive
1987-01-21,267.840,2.266,-0.446,-0.557,0.885,3.521,9.470,1.000,0.496,-1,-2.266,-0.097,False Negative,-1,-2.266,-0.275,False Negative
1987-01-22,273.910,-1.391,2.266,1.810,2.865,5.229,12.549,-1.000,0.737,1,-1.391,-0.435,False Positive,1,-1.391,-0.613,False Positive
1987-01-23,270.100,-0.181,-1.391,0.844,0.282,3.905,11.533,-1.000,0.314,-1,0.181,-0.628,True Negative,-1,0.181,-0.807,True Negative
1987-01-26,269.610,1.536,-0.181,-1.570,0.212,2.654,9.397,1.000,0.572,1,1.536,-0.299,True Positive,-1,-1.536,-1.092,False Negative
1987-01-27,273.750,0.603,1.536,1.351,2.207,3.111,8.549,1.000,0.666,1,0.603,-0.267,True Positive,1,0.603,-0.882,True Positive
1987-01-28,275.400,-0.421,0.603,2.148,0.544,3.425,8.948,-1.000,0.493,-1,0.421,0.270,True Negative,1,-0.421,-0.513,False Positive
1987-01-29,274.240,-0.058,-0.421,0.179,1.533,1.819,7.406,-1.000,0.473,-1,0.058,0.560,True Negative,1,-0.058,-0.246,False Positive
1987-01-30,274.080,0.865,-0.058,-0.479,1.658,1.873,6.530,1.000,0.549,1,0.865,0.697,True Positive,1,0.865,-0.109,True Positive
1987-02-02,276.450,-0.166,0.865,0.806,0.986,3.215,6.849,-1.000,0.590,1,-0.166,0.356,False Positive,1,-0.166,0.165,False Positive
1987-02-03,275.990,1.323,-0.166,0.697,0.214,0.759,6.028,1.000,0.461,-1,-1.323,-0.029,False Negative,1,1.323,0.309,True Positive
1987-02-04,279.640,0.544,1.323,1.154,1.969,3.532,7.575,1.000,0.643,1,0.544,-0.004,True Positive,1,0.544,0.502,True Positive
1987-02-05,281.160,-0.398,0.544,1.873,2.583,4.284,7.051,-1.000,0.517,1,-0.398,-0.096,False Positive,1,-0.398,0.434,False Positive
1987-02-06,280.040,-0.671,-0.398,0.143,1.299,2.298,5.480,-1.000,0.466,-1,0.671,-0.134,True Negative,1,-0.671,0.126,False Positive
1987-02-09,278.160,-1.111,-0.671,-1.067,0.786,1.002,4.461,-1.000,0.485,-1,1.111,0.121,True Negative,-1,1.111,0.382,True Negative
1987-02-10,275.070,0.898,-1.111,-1.775,-1.634,0.303,2.127,1.000,0.425,-1,-0.898,0.206,False Negative,-1,-0.898,-0.062,False Negative
1987-02-11,277.540,-0.692,0.898,-0.223,-1.288,1.262,3.159,-1.000,0.608,1,-0.692,-0.041,False Positive,1,-0.692,-0.310,False Positive
1987-02-12,275.620,1.480,-0.692,0.200,-1.578,-0.300,2.905,1.000,0.390,-1,-1.480,-0.258,False Negative,-1,-1.480,-0.526,False Negative
1987-02-13,279.700,2.070,1.480,0.778,0.554,1.344,2.114,1.000,0.652,1,2.070,0.022,True Positive,1,2.070,0.022,True Positive
1987-02-17,285.490,-0.025,2.070,3.581,3.788,2.092,5.698,-1.000,0.645,1,-0.025,-0.205,False Positive,1,-0.025,-0.205,False Positive
1987-02-18,285.420,0.053,-0.025,2.045,2.839,1.515,5.864,1.000,0.447,-1,-0.053,-0.036,False Negative,1,0.053,-0.015,True Positive
1987-02-19,285.570,-0.032,0.053,0.028,3.610,1.975,4.318,-1.000,0.559,1,-0.032,0.096,False Positive,1,-0.032,0.117,False Positive
1987-02-20,285.480,-1.086,-0.032,0.021,2.066,2.632,3.660,-1.000,0.522,1,-1.086,0.175,False Positive,1,-1.086,0.196,False Positive
1987-02-23,282.380,0.177,-1.086,-1.117,-1.089,2.658,2.968,1.000,0.399,-1,-0.177,-0.275,False Negative,-1,-0.177,-0.253,False Negative
1987-02-24,282.880,0.396,0.177,-0.911,-0.890,1.924,3.211,1.000,0.554,1,0.396,-0.190,True Positive,1,0.396,-0.169,True Positive
1987-02-25,284.000,-0.366,0.396,0.574,-0.550,3.040,2.731,-1.000,0.509,1,-0.366,-0.253,False Positive,1,-0.366,-0.253,False Positive
1987-02-26,282.960,0.438,-0.366,0.028,-0.883,1.166,2.525,1.000,0.441,-1,-0.438,-0.334,False Negative,-1,-0.438,-0.334,False Negative
1987-02-27,284.200,-0.422,0.438,0.070,0.645,-0.452,1.631,-1.000,0.565,1,-0.422,-0.201,False Positive,1,-0.422,-0.201,False Positive
1987-03-02,283.000,0.396,-0.422,0.014,0.042,-0.848,0.654,1.000,0.449,-1,-0.396,-0.245,False Negative,-1,-0.396,-0.245,False Negative
1987-03-03,284.120,1.584,0.396,-0.028,0.042,-0.508,1.457,1.000,0.556,1,1.584,-0.008,True Positive,1,1.584,-0.008,True Positive
1987-03-04,288.620,0.658,1.584,1.986,2.000,1.100,3.760,1.000,0.634,1,0.658,0.197,True Positive,1,0.658,0.197,True Positive
1987-03-05,290.520,0.048,0.658,2.253,2.224,2.883,5.617,1.000,0.509,1,0.048,0.294,True Positive,1,0.048,0.294,True Positive
1987-03-06,290.660,-0.812,0.048,0.707,2.707,2.750,4.727,-1.000,0.511,1,-0.812,0.216,False Positive,1,-0.812,0.216,False Positive
1987-03-09,288.300,0.888,-0.812,-0.764,1.471,1.514,4.601,1.000,0.460,-1,-0.888,0.118,False Negative,-1,-0.888,0.118,False Negative
1987-03-10,290.860,-0.189,0.888,0.069,0.776,2.792,3.990,-1.000,0.617,1,-0.189,-0.237,False Positive,1,-0.189,-0.237,False Positive
1987-03-11,290.310,0.313,-0.189,0.697,-0.072,2.150,1.688,1.000,0.436,-1,-0.313,-0.431,False Negative,1,0.313,-0.306,True Positive
1987-03-12,291.220,-0.457,0.313,0.124,0.193,2.905,2.032,-1.000,0.529,1,-0.457,-0.532,False Positive,1,-0.457,-0.407,False Positive
